Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
4,100,50,50,1.0,0.6,0.45,0.3367983367983368,0.2760942760942761,0:02:37.673371
3,100,50,50,1.0,0.6,0.45,0.24740124740124741,0.2255892255892256,0:02:38.589919
2,100,50,50,1.0,0.6,0.45,0.3700623700623701,0.32996632996632996,0:02:50.318543
0,100,50,50,1.0,0.6,0.45,0.2505197505197505,0.24074074074074073,0:02:50.793270
1,100,50,50,1.0,0.6,0.45,0.33783783783783783,0.2609427609427609,0:02:50.845134
